title,address,price,link1
2-pokojowy apartament 48m2 + loggia Bez Prowizji,"ul. Ogrodowa, Mirów, Wola, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowy-apartament-48m2-loggia-bez-prowizji-ID4l3rg
"Praga Północ, Markowska, 3 pok., 96 m2, 1906 r.","Szmulowizna, Praga-Północ, Warszawa, mazowieckie",1 680 000 zł,/pl/oferta/praga-polnoc-markowska-3-pok-96-m2-1906-r-ID4nvcJ
"Śródmieście, Mazowiecka, 4 pok., 105 m2","Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",3 500 000 zł,/pl/oferta/srodmiescie-mazowiecka-4-pok-105-m2-ID4nvcI
Luksusowy apartament - Stary Mokotów,"al. Aleja Niepodległości, Stary Mokotów, Mokotów, Warszawa, mazowieckie",3 499 999 zł,/pl/oferta/luksusowy-apartament-stary-mokotow-ID4ml59
Okazja/Metro/Kawalerka/29m2/Piwnica/Balkon,"ul. Wawrzyńca Żuławskiego, Wyględów, Mokotów, Warszawa, mazowieckie",410 000 zł,/pl/oferta/okazja-metro-kawalerka-29m2-piwnica-balkon-ID4nv5x
2 pok. mieszkanie na Niedźwiadku,"ul. Mariana Keniga, Niedźwiadek, Ursus, Warszawa, mazowieckie",495 000 zł,/pl/oferta/2-pok-mieszkanie-na-niedzwiadku-ID4nvo4
3 pokojowy apartament w Miasteczku Wilanów,"ul. Sarmacka, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",1 367 810 zł,/pl/oferta/3-pokojowy-apartament-w-miasteczku-wilanow-ID4nmI7
Gotowe/Piękne/2 pok/WKD,"Wiktoryn 6A, Stare Włochy, Włochy, Warszawa, mazowieckie",567 000 zł,/pl/oferta/gotowe-piekne-2-pok-wkd-ID4nwLn
Na sprzedaż I Bez Prowizji | studio | wykończone |,"ul. Kurantów, Jeziorki Południowe, Ursynów, Warszawa, mazowieckie",519 999 zł,/pl/oferta/na-sprzedaz-i-bez-prowizji-studio-wykonczone-ID4npgn
"2-pok, Metra Księcia Janusza","ul. Góralska, Ulrychów, Wola, Warszawa, mazowieckie",480 000 zł,/pl/oferta/2-pok-metra-ksiecia-janusza-ID4nwS8
"Dwa pokoje, Koneser!","Nowa Praga, Praga-Północ, Warszawa, mazowieckie",850 000 zł,/pl/oferta/dwa-pokoje-koneser-ID4luKe
3-pokojowe mieszkanie 55m2 + balkon Bezpośrednio,"ul. Figowa, Siekierki, Mokotów, Warszawa, mazowieckie",1 055 830 zł,/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bezposrednio-ID4kgvD
Dwupoziomowy apartament na Górnym Mokotowie -basen,"Stary Mokotów, Mokotów, Warszawa, mazowieckie",3 400 000 zł,/pl/oferta/dwupoziomowy-apartament-na-gornym-mokotowie-basen-ID3QuS8
W kamienicy wysokie. 2 stronne z balkonem,"ul. Radomska, Stara Ochota, Ochota, Warszawa, mazowieckie",950 000 zł,/pl/oferta/w-kamienicy-wysokie-2-stronne-z-balkonem-ID4npby
Dwa pokoje-kamienica blisko Parku Skaryszewskiego!,"ul. Londyńska, Saska Kępa, Praga-Południe, Warszawa, mazowieckie",799 000 zł,/pl/oferta/dwa-pokoje-kamienica-blisko-parku-skaryszewskiego-ID4nvnZ
Dwupokojowe mieszkanie (oddzielne pokoje),"ul. Grójecka, Rakowiec, Ochota, Warszawa, mazowieckie",688 722 zł,/pl/oferta/dwupokojowe-mieszkanie-oddzielne-pokoje-ID4nwLJ
Kamienica | 1/2 Pokoje Piwnica | Top Lokalizacja,"Grochów, Praga-Południe, Warszawa, mazowieckie",499 000 zł,/pl/oferta/kamienica-1-2-pokoje-piwnica-top-lokalizacja-ID4nwLj
Trzypokojowe mieszkanie z garderobą na Gocławiu,"ul. Floriana Znanieckiego, Gocław, Praga-Południe, Warszawa, mazowieckie",740 000 zł,/pl/oferta/trzypokojowe-mieszkanie-z-garderoba-na-goclawiu-ID4nwLi
Bezpośrednio Trzypokojowe mieszkanie Ursynów Metro,"al. Aleja Komisji Edukacji Narodowej, Kabaty, Ursynów, Warszawa, mazowieckie",1 314 222 zł,/pl/oferta/bezposrednio-trzypokojowe-mieszkanie-ursynow-metro-ID4n0Bt
Dwupokojowe mieszkanie na nowym osiedlu.,"ul. Sokratesa, Wawrzyszew, Bielany, Warszawa, mazowieckie",700 000 zł,/pl/oferta/dwupokojowe-mieszkanie-na-nowym-osiedlu-ID4nvuZ
Willa Fiore | nowy apartament nr 5,"ul. Chlewińska, Marymont-Kaskada, Bielany, Warszawa, mazowieckie",3 990 000 zł,/pl/oferta/willa-fiore-nowy-apartament-nr-5-ID4kTWP
Ogród177m2 * Blisko SKM W-wa Płudy * WysokiSufit,"ul. Romana Palestera, Białołęka Dworska, Białołęka, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ogrod177m2-blisko-skm-w-wa-pludy-wysokisufit-ID4kfj8
2 pokoje. Rozkładowe na kameralnym osiedlu.,"ul. Strumykowa, Nowodwory, Białołęka, Warszawa, mazowieckie",555 000 zł,/pl/oferta/2-pokoje-rozkladowe-na-kameralnym-osiedlu-ID4nwHM
2-pokojowe mieszkanie 39m2 + balkon Bez Prowizji,"ul. Figowa, Siekierki, Mokotów, Warszawa, mazowieckie",763 809 zł,/pl/oferta/2-pokojowe-mieszkanie-39m2-balkon-bez-prowizji-ID4kgwA
Duże-piękne-bezczynszowe-garaż2auta-szkoła podst.,"Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",1 390 000 zł,/pl/oferta/duze-piekne-bezczynszowe-garaz2auta-szkola-podst-ID4nwUr
Komfortowe mieszkanie blisko metra Kabaty,"ul. Wąwozowa, Kabaty, Ursynów, Warszawa, mazowieckie",1 620 000 zł,/pl/oferta/komfortowe-mieszkanie-blisko-metra-kabaty-ID4mWUU
Mieszkanie 56 m2 z ogrodem 197m2 - Warszawa Wawer,"ul. Ogórkowa, Nadwiśle, Wawer, Warszawa, mazowieckie",679 000 zł,/pl/oferta/mieszkanie-56-m2-z-ogrodem-197m2-warszawa-wawer-ID4ns1I
"3 pokoje, 64 m², nowoczesne, do wprowadzenia.","al. Aleja Rzeczypospolitej 22, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",1 276 900 zł,/pl/oferta/3-pokoje-64-m-nowoczesne-do-wprowadzenia-ID4nqFL
Mieszkanie na sprzedaż z pięknym widokiem,"ul. Solec, Solec, Śródmieście, Warszawa, mazowieckie",2 400 000 zł,/pl/oferta/mieszkanie-na-sprzedaz-z-pieknym-widokiem-ID4nwLf
Mieszkanie 84 m2 w stanie deweloperskim,"Czechowice, Ursus, Warszawa, mazowieckie",1 115 000 zł,/pl/oferta/mieszkanie-84-m2-w-stanie-deweloperskim-ID4nvuL
*3 Pokoje*Balkon*Dwustronne*Od Zaraz*,"Słodowiec, Bielany, Warszawa, mazowieckie",650 000 zł,/pl/oferta/3-pokojebalkondwustronneod-zaraz-ID4nvuv
Osiedle Tawułkowa | piętro + poddasze 158m2 | 14C,"ul. Tawułkowa, Miedzeszyn, Wawer, Warszawa, mazowieckie",699 000 zł,/pl/oferta/osiedle-tawulkowa-pietro-poddasze-158m2-14c-ID4lr8w
Ursus Classic | mieszkanie 3-pok. |C1_212,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-3-pok-c1-212-ID4ltxF
Przytule 2-pokojowe mieszkanie w Ursusie.,"ul. Stanisława Bodycha, Opacz-Kolonia, Michałowice, pruszkowski, mazowieckie",619 000 zł,/pl/oferta/przytule-2-pokojowe-mieszkanie-w-ursusie-ID4nb0s
1-pokojowy apartament 30m2 Bez Pośredników,"ul. Ogrodowa, Mirów, Wola, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/1-pokojowy-apartament-30m2-bez-posrednikow-ID4l3qZ
Piękne 3 pokoje Ursynów/Złoty Potok BEZPOŚREDNIO,"Pyry, Ursynów, Warszawa, mazowieckie",1 490 000 zł,/pl/oferta/piekne-3-pokoje-ursynow-zloty-potok-bezposrednio-ID4mRR2
"4 pok, stan deweloperski, 2 łazienki + WC i loggia","ul. Kacpra Karlińskiego, Odolany, Wola, Warszawa, mazowieckie","1 334 777,68 zł",/pl/oferta/4-pok-stan-deweloperski-2-lazienki-wc-i-loggia-ID4mYUB
"Nowoczesny, dwupoziomowy apartament 113,5 m2 Wawer","ul. Wiązana, Zerzeń, Wawer, Warszawa, mazowieckie",1 132 700 zł,/pl/oferta/nowoczesny-dwupoziomowy-apartament-113-5-m2-wawer-ID4ns1F
"Bezpośrednio 3 pokoje 58,40 m2 Przejezdna 11","Białołęka Dworska, Białołęka, Warszawa, mazowieckie",694 960 zł,/pl/oferta/bezposrednio-3-pokoje-58-40-m2-przejezdna-11-ID4n4BG
Dwa pokoje na zielonym Wyględowie (Mokotów),"ul. Miączyńska, Wyględów, Mokotów, Warszawa, mazowieckie",530 000 zł,/pl/oferta/dwa-pokoje-na-zielonym-wygledowie-mokotow-ID4nwKB
*2/3 Pokoje*Po Remoncie*Balkon*,"Ulrychów, Wola, Warszawa, mazowieckie",750 000 zł,/pl/oferta/2-3-pokojepo-remonciebalkon-ID4nvuw
Lokal w kamienicy Brzeska 18 | U5,"ul. Brzeska, Stara Praga, Praga-Północ, Warszawa, mazowieckie",761 700 zł,/pl/oferta/lokal-w-kamienicy-brzeska-18-u5-ID4eTxA
Sprzedaż mieszkania 4 pokoje blisko metra Służew,"ul. Puławska, Ursynów Północny, Ursynów, Warszawa, mazowieckie",835 000 zł,/pl/oferta/sprzedaz-mieszkania-4-pokoje-blisko-metra-sluzew-ID4nwCb
"Ładne mieszkanie 53,17m2 w Wilanowie","ul. Sarmacka, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",900 000 zł,/pl/oferta/ladne-mieszkanie-53-17m2-w-wilanowie-ID4nis5
"Mokotów Cybernetyki, 93m2 M4, 2 łazienki 2 balkony","Służewiec, Mokotów, Warszawa, mazowieckie",1 600 000 zł,/pl/oferta/mokotow-cybernetyki-93m2-m4-2-lazienki-2-balkony-ID3rlmc
"Bezpośrednio 3 pok,58.51 m2 Przejezdna","Białołęka Dworska, Białołęka, Warszawa, mazowieckie",696 269 zł,/pl/oferta/bezposrednio-3-pok-58-51-m2-przejezdna-ID4n4y8
Apartament 84m2 - 2 miejsca parkingowe,"ul. Fabryczna, Stara Miłosna, Wesoła, Warszawa, mazowieckie",845 000 zł,/pl/oferta/apartament-84m2-2-miejsca-parkingowe-ID4npku
Pruszkowska 74m2 Słoneczny Skwer od zaraz,"ul. Pruszkowska, Rakowiec, Ochota, Warszawa, mazowieckie",1 320 000 zł,/pl/oferta/pruszkowska-74m2-sloneczny-skwer-od-zaraz-ID4nv2k
"2 pokoje + ogródek 51m2, przy Atrium Promenada","Optyków, Gocław, Praga-Południe, Warszawa, mazowieckie",810 000 zł,/pl/oferta/2-pokoje-ogrodek-51m2-przy-atrium-promenada-ID4g6rz
"Dwupokojowe ""Do wejścia"" Super lokalizacja.","ul. Puławska, Stary Mokotów, Mokotów, Warszawa, mazowieckie",749 000 zł,/pl/oferta/dwupokojowe-do-wejscia-super-lokalizacja-ID4n4et
"Okazja, 246m2, 1 min Metro Zacisze, taras, NOWE","ul. Figara, Zacisze, Targówek, Warszawa, mazowieckie",1 599 000 zł,/pl/oferta/okazja-246m2-1-min-metro-zacisze-taras-nowe-ID4nwWC
Świetne mieszkanie. Idealne pod wynajem.,"ul. rtm. Witolda Pileckiego, Ursynów-Centrum, Ursynów, Warszawa, mazowieckie",678 000 zł,/pl/oferta/swietne-mieszkanie-idealne-pod-wynajem-ID4ns0T
"2 pokoje mieszkanie w sercu Saskiej Kępy | 57,71m2","al. Aleja Jerzego Waszyngtona, Saska Kępa, Praga-Południe, Warszawa, mazowieckie",1 099 000 zł,/pl/oferta/2-pokoje-mieszkanie-w-sercu-saskiej-kepy-57-71m2-ID4n06s
Kawalerka na sprzedaż Anielewicza,"ul. Mordechaja Anielewicza, Nowolipki, Wola, Warszawa, mazowieckie",499 000 zł,/pl/oferta/kawalerka-na-sprzedaz-anielewicza-ID4njpQ
"Apartament 62m2, 3 pokoje + dwa miejsca garażowe","Tarchomin, Białołęka, Warszawa, mazowieckie",777 000 zł,/pl/oferta/apartament-62m2-3-pokoje-dwa-miejsca-garazowe-ID4nwKn
Słoneczne 3 pokoje w kamienicy - balkon,"al. Aleja ""Solidarności"", Mirów, Wola, Warszawa, mazowieckie",998 000 zł,/pl/oferta/sloneczne-3-pokoje-w-kamienicy-balkon-ID4nwBA
"Słoneczne ciche 2 pokoje, balkon, winda","Gocław, Praga-Południe, Warszawa, mazowieckie",497 300 zł,/pl/oferta/sloneczne-ciche-2-pokoje-balkon-winda-ID4nwBz
"Przytulne i przestronne mieszkanie, pow. 52,75m2","ul. Białej Floty, Wyględów, Mokotów, Warszawa, mazowieckie",1 390 000 zł,/pl/oferta/przytulne-i-przestronne-mieszkanie-pow-52-75m2-ID4nuHw
Mieszkanie 2 pokojowe tuż przy Łazienkach,"ul. Czerniakowska, Czerniaków, Mokotów, Warszawa, mazowieckie",815 000 zł,/pl/oferta/mieszkanie-2-pokojowe-tuz-przy-lazienkach-ID4nwRV
3 pokojowe mieszkanie na bielanach REZERWACJA,"ul. płk. Mieczysława Niedzielskiego ""Żywiciela"", Piaski, Bielany, Warszawa, mazowieckie",1 190 000 zł,/pl/oferta/3-pokojowe-mieszkanie-na-bielanach-rezerwacja-ID4n4Qr
Przytulna kawalerka na Żoliborzu - Gotowiec Inwest,"Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",535 000 zł,/pl/oferta/przytulna-kawalerka-na-zoliborzu-gotowiec-inwest-ID4nv2b
"Przyjemne, w wyremontowanej kamienicy","ul. Wilcza, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",1 500 000 zł,/pl/oferta/przyjemne-w-wyremontowanej-kamienicy-ID4nvc6
2 Pokoje/Ustawne/Balkon/Piwnica/Metro 1km,"Ursynów Północny, Ursynów, Warszawa, mazowieckie",570 000 zł,/pl/oferta/2-pokoje-ustawne-balkon-piwnica-metro-1km-ID4nvbR
Kawalerka w stanie deweloperskim z garażem,"Czechowice, Ursus, Warszawa, mazowieckie",450 000 zł,/pl/oferta/kawalerka-w-stanie-deweloperskim-z-garazem-ID4nsXs
Dwupiętrowe mieszkanie z ogrodem | Stara Miłosna,"ul. Brzoskwiniowa, Stara Miłosna, Wesoła, Warszawa, mazowieckie",1 199 000 zł,/pl/oferta/dwupietrowe-mieszkanie-z-ogrodem-stara-milosna-ID4m5bl
2-pokojowe mieszkanie w stylu loft pod inwestycje!,"Górce, Bemowo, Warszawa, mazowieckie",770 000 zł,/pl/oferta/2-pokojowe-mieszkanie-w-stylu-loft-pod-inwestycje-ID4nwKc
Bemowo - idealne mieszkanie dla rodziny!,"ul. Stanisława Lencewicza, Bemowo-Lotnisko, Bemowo, Warszawa, mazowieckie",880 000 zł,/pl/oferta/bemowo-idealne-mieszkanie-dla-rodziny-ID4myMD
Saska Kępa - ciche mieszkanie z Loggią i Garażem,"ul. Ateńska, Saska Kępa, Praga-Południe, Warszawa, mazowieckie",1 530 000 zł,/pl/oferta/saska-kepa-ciche-mieszkanie-z-loggia-i-garazem-ID4nwBy
"ul.Niemcewicza 19, stan deweloperski, 45m2","ul. Juliana Ursyna Niemcewicza, Stara Ochota, Ochota, Warszawa, mazowieckie",935 000 zł,/pl/oferta/ul-niemcewicza-19-stan-deweloperski-45m2-ID4mtAU
"Apartament z pięknym Tarasem, UNIKAT !!","ul. Korkowa, Marysin Wawerski, Wawer, Warszawa, mazowieckie",819 900 zł,/pl/oferta/apartament-z-pieknym-tarasem-unikat-ID4nwPz
Luksusowy apartament z trzema sypialniami,"ul. Syta, Zawady, Wilanów, Warszawa, mazowieckie",2 530 000 zł,/pl/oferta/luksusowy-apartament-z-trzema-sypialniami-ID4nwH0
"All Inclusive apart.3 pokoje,2 garaże,wyposażenie","ul. Sarmacka, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",2 580 000 zł,/pl/oferta/all-inclusive-apart-3-pokoje-2-garaze-wyposazenie-ID4nwGg
"Komfortowe 44,5mkw na Tarchominie","ul. Odkryta, Nowodwory, Białołęka, Warszawa, mazowieckie",580 000 zł,/pl/oferta/komfortowe-44-5mkw-na-tarchominie-ID4nv2a
"REZERWACJA, gotowe do zamieszkania, 2 pokoje","Szamoty, Ursus, Warszawa, mazowieckie",680 000 zł,/pl/oferta/rezerwacja-gotowe-do-zamieszkania-2-pokoje-ID4nv1N
"Klimatyczne, przestronne mieszkanie (bezpośrednio)","ul. Fasolowa, Stare Włochy, Włochy, Warszawa, mazowieckie",880 000 zł,/pl/oferta/klimatyczne-przestronne-mieszkanie-bezposrednio-ID4nvbE
Wyjątkowy - Centrum/ Special - Center !,"ul. Grzybowska, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",3 500 000 zł,/pl/oferta/wyjatkowy-centrum-special-center-ID4nwWc
Ursynow_Rozkładowe 3Pok_Loggia_Metro Ursynów 7 min,"Ursynów Północny, Ursynów, Warszawa, mazowieckie",910 000 zł,/pl/oferta/ursynow-rozkladowe-3pok-loggia-metro-ursynow-7-min-ID4nmVU
Przestronne dla Rodziny 3 pok.,"ul. Aleksandra Prystora, Skorosze, Ursus, Warszawa, mazowieckie",960 000 zł,/pl/oferta/przestronne-dla-rodziny-3-pok-ID4ni2w
Stara Ochota. Kawalerka. Widna kuchnia. Cicho.,"ul. Karola Dickensa, Szczęśliwice, Ochota, Warszawa, mazowieckie",489 000 zł,/pl/oferta/stara-ochota-kawalerka-widna-kuchnia-cicho-ID4nwBp
Bielany! Ogródek! Metro!,"ul. Jana Kasprowicza, Wawrzyszew, Bielany, Warszawa, mazowieckie",622 200 zł,/pl/oferta/bielany-ogrodek-metro-ID4nwBm
"Wysoki standart,4 pokoje","ul. Komputerowa, Służewiec, Mokotów, Warszawa, mazowieckie",1 619 000 zł,/pl/oferta/wysoki-standart-4-pokoje-ID4lcFD
2 pokoje na parterze - odbiór 3 miesiące - BK2%,"ul. Jutrzenki 114, Salomea, Włochy, Warszawa, mazowieckie",599 000 zł,/pl/oferta/2-pokoje-na-parterze-odbior-3-miesiace-bk2-ID4nwG4
"Widna kuchnia, duży balkon -12min do Metra , garaż","ul. Lewandów, Grodzisk, Białołęka, Warszawa, mazowieckie",588 000 zł,/pl/oferta/widna-kuchnia-duzy-balkon-12min-do-metra-garaz-ID4nwFq
Kawalerka po remoncie przy samym metrze Służew,"ul. Wałbrzyska, Służew, Mokotów, Warszawa, mazowieckie",649 000 zł,/pl/oferta/kawalerka-po-remoncie-przy-samym-metrze-sluzew-ID4nv25
"Mokotów!Garaż.Trzypokojowe, ciche, nowe!Pod klucz!","ul. Bokserska, Wyczółki, Ursynów, Warszawa, mazowieckie",1 199 000 zł,/pl/oferta/mokotow-garaz-trzypokojowe-ciche-nowe-pod-klucz-ID4m7aj
Willa Aero - kameralna willa miejska przy parku,"ul. Chlewińska, Marymont-Kaskada, Bielany, Warszawa, mazowieckie",3 950 000 zł,/pl/oferta/willa-aero-kameralna-willa-miejska-przy-parku-ID4l1qE
3-pokojowe mieszkanie 61m2 + balkon Bezpośrednio,"ul. Powsińska, Sadyba, Mokotów, Warszawa, mazowieckie",1 050 060 zł,/pl/oferta/3-pokojowe-mieszkanie-61m2-balkon-bezposrednio-ID4mTFI
2-pokojowe mieszkanie 51m2 + loggia Bezpośrednio,"ul. Powsińska, Sadyba, Mokotów, Warszawa, mazowieckie",951 051 zł,/pl/oferta/2-pokojowe-mieszkanie-51m2-loggia-bezposrednio-ID4mTFZ
116 metrowy Apartament/Ochota/ widok na starodrzew,"ul. Lirowa, Szczęśliwice, Ochota, Warszawa, mazowieckie",1 877 777 zł,/pl/oferta/116-metrowy-apartament-ochota-widok-na-starodrzew-ID4ndMY
3-pokojowe mieszkanie 63m2 + balkon,"ul. Bodzanty, Odolany, Wola, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-63m2-balkon-ID4lgd2
2-pokojowe mieszkanie 42m2 + balkon,"ul. Bodzanty, Odolany, Wola, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-ID4lgd8
Szeligowska 2 pokoje 47 m2,"Chrzanów, Bemowo, Warszawa, mazowieckie",840 000 zł,/pl/oferta/szeligowska-2-pokoje-47-m2-ID4nqzM
Nowa kawalerka 28 m2,"Wierzbno, Mokotów, Warszawa, mazowieckie",590 000 zł,/pl/oferta/nowa-kawalerka-28-m2-ID4jONF
Dwupoziomowe mieszkanie na Ursynowie.,"ul. Bronisława Pietraszewicza ""Lota"", Natolin, Ursynów, Warszawa, mazowieckie",1 539 720 zł,/pl/oferta/dwupoziomowe-mieszkanie-na-ursynowie-ID4m2vD
2 poziomowy apartament na Wilanowie,"ul. Sarmacka, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",1 529 000 zł,/pl/oferta/2-poziomowy-apartament-na-wilanowie-ID4niAy
Ostatnie kawalerki z widokiem na Skarpę !,"ul. Dominika Merliniego, Wierzbno, Mokotów, Warszawa, mazowieckie",616 630 zł,/pl/oferta/ostatnie-kawalerki-z-widokiem-na-skarpe-ID4nvaa
"4-pokojowe mieszkanie 84m2, 3 garaże, ost. piętro","Szamoty, Ursus, Warszawa, mazowieckie",1 115 000 zł,/pl/oferta/4-pokojowe-mieszkanie-84m2-3-garaze-ost-pietro-ID4noQI
"Mokotów, 3pok, 73,39m2, ul. Pory 55, meble w cenie","Stegny, Mokotów, Warszawa, mazowieckie",1 419 000 zł,/pl/oferta/mokotow-3pok-73-39m2-ul-pory-55-meble-w-cenie-ID4n4pL
widok na park/ 3 pokoje/Ostoja Wilanów,"ul. Prymasa Augusta Hlonda, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",1 499 000 zł,/pl/oferta/widok-na-park-3-pokoje-ostoja-wilanow-ID4nt8z
"2-pokojowe mieszkanie, inwestycja Solen Kabaty","ul. Rybałtów, Las Kabacki, Ursynów, Warszawa, mazowieckie",775 000 zł,/pl/oferta/2-pokojowe-mieszkanie-inwestycja-solen-kabaty-ID4mjG7
5-pokojowe mieszkanie 110m2 + taras Bezpośrednio,"ul. Namysłowska, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/5-pokojowe-mieszkanie-110m2-taras-bezposrednio-ID4n2qo
gotowe 3pok| Mokotów| świetna lokalizacja| cena!,"Służewiec, Mokotów, Warszawa, mazowieckie",1 200 000 zł,/pl/oferta/gotowe-3pok-mokotow-swietna-lokalizacja-cena-ID4nwF1
Nowoczesne Mieszkanie z ogródkiem WYSOKI STANDARD,"Polki, Wyczółki, Ursynów, Warszawa, mazowieckie",860 000 zł,/pl/oferta/nowoczesne-mieszkanie-z-ogrodkiem-wysoki-standard-ID4niAl
2 pokoje/ wysoki standard/ idealna lokalizacja,"ul. abp. Józefa Teodorowicza, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",1 150 000 zł,/pl/oferta/2-pokoje-wysoki-standard-idealna-lokalizacja-ID4nfcO
bez prowizji/ olbrzymi taras/ metro/ 5 pokoi,"ul. Puławska, Służew, Mokotów, Warszawa, mazowieckie",2 679 380 zł,/pl/oferta/bez-prowizji-olbrzymi-taras-metro-5-pokoi-ID4nc3k
4-pokojowe mieszkanie 91m2 + balkon,"ul. Namysłowska, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/4-pokojowe-mieszkanie-91m2-balkon-ID4n2qe
BEZPOŚREDNIO 3 piękne pokoje na Budrysów 26,"ul. Trzech Budrysów 26, Grochów, Praga-Południe, Warszawa, mazowieckie",730 000 zł,/pl/oferta/bezposrednio-3-piekne-pokoje-na-budrysow-26-ID4mWRH
Apartment | 3 bedroom| 2 bathroom | cond,"ul. Solec, Solec, Śródmieście, Warszawa, mazowieckie",2 750 000 zł,/pl/oferta/apartment-3-bedroom-2-bathroom-cond-ID4n7Yp
2-pokojowe mieszkanie 39m2 + balkon,"ul. Namysłowska, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowe-mieszkanie-39m2-balkon-ID4n2oR
3-pokojowe mieszkanie 64m2 + balkon Bez Prowizji,"ul. Namysłowska, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-64m2-balkon-bez-prowizji-ID4n2q5
Kamienica. Wysokość 280cm. 2 pokoje.,"ul. Stępińska, Sielce, Mokotów, Warszawa, mazowieckie",750 000 zł,/pl/oferta/kamienica-wysokosc-280cm-2-pokoje-ID4nwET
1-pokojowe mieszkanie 29m2 + ogródek,"ul. Namysłowska, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/1-pokojowe-mieszkanie-29m2-ogrodek-ID4n2om
Syndyk sprzeda mieszkanie w Warszawie,"ul. Mieczysława Wolfkego, Bemowo-Lotnisko, Bemowo, Warszawa, mazowieckie",495 474 zł,/pl/oferta/syndyk-sprzeda-mieszkanie-w-warszawie-ID4n4eO
Eleganckie 2pok Z MEBLAMI przy Przasnyskiej,"ul. Przasnyska, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",1 280 000 zł,/pl/oferta/eleganckie-2pok-z-meblami-przy-przasnyskiej-ID4n4uJ
Mieszkanie 3-pokoje Kabaty BEZPOŚREDNIO,"Kabaty, Ursynów, Warszawa, mazowieckie",1 150 000 zł,/pl/oferta/mieszkanie-3-pokoje-kabaty-bezposrednio-ID4nplR
Atrakcyjne 2-pokojowe --- bez prowizji,"al. Aleja Armii Ludowej, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",798 000 zł,/pl/oferta/atrakcyjne-2-pokojowe-bez-prowizji-ID4nusd
"Mieszkanie 3-pok., 55 m, 2 balkony, garaż, komórka","ul. Stańczyka, Odolany, Wola, Warszawa, mazowieckie",1 260 000 zł,/pl/oferta/mieszkanie-3-pok-55-m-2-balkony-garaz-komorka-ID4njvQ
Kawalerka z ogródkiem na Wilanowie,"ul. Herbu Janina, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",630 000 zł,/pl/oferta/kawalerka-z-ogrodkiem-na-wilanowie-ID4n8DY
"Mieszkanie 2 pokoje,","Grochów, Praga-Południe, Warszawa, mazowieckie",620 000 zł,/pl/oferta/mieszkanie-2-pokoje-ID4nwxo
"Mieszkanie 38m, Piękny widok, Cisza, ul.Sienna","ul. Sienna 66, Mirów, Wola, Warszawa, mazowieckie",950 000 zł,/pl/oferta/mieszkanie-38m-piekny-widok-cisza-ul-sienna-ID4nras
"3 pokoje na Żoliborzu, ul. Ludwika Rydygiera","Sady Żoliborskie, ul. Ludwika Rydygiera, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",1 617 000 zł,/pl/oferta/3-pokoje-na-zoliborzu-ul-ludwika-rydygiera-ID4n4pe
Ciche 2-pokojowe z oddzielną kuchnią,"ul. Sprawna, Nowodwory, Białołęka, Warszawa, mazowieckie",725 000 zł,/pl/oferta/ciche-2-pokojowe-z-oddzielna-kuchnia-ID4ndNx
